_id,,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
{'$oid': '65ec3b92dfac9a2248e13067'},1341,Australia,Soybeans,2002,19487,534,26651.0,17.73
{'$oid': '65ec3b92dfac9a2248e13068'},1342,Australia,Sweet potatoes,2002,347368,534,26651.0,16.63
{'$oid': '65ec3b92dfac9a2248e13069'},1343,Australia,Sweet potatoes,2002,347368,534,26651.0,20.38
{'$oid': '65ec3b92dfac9a2248e1306a'},1344,Australia,Sweet potatoes,2002,347368,534,26651.0,12.31
{'$oid': '65ec3b92dfac9a2248e1306b'},1345,Australia,Sweet potatoes,2002,347368,534,26651.0,14.08
{'$oid': '65ec3b92dfac9a2248e1306c'},1346,Australia,Sweet potatoes,2002,347368,534,26651.0,18.93
{'$oid': '65ec3b92dfac9a2248e1306d'},1347,Australia,Sweet potatoes,2002,347368,534,26651.0,17.73
{'$oid': '65ec3b92dfac9a2248e1306e'},1348,Australia,Wheat,2002,21076,534,26651.0,16.63
{'$oid': '65ec3b92dfac9a2248e1306f'},1349,Australia,Wheat,2002,21076,534,26651.0,20.38
{'$oid': '65ec3b92dfac9a2248e13070'},1350,Australia,Wheat,2002,21076,534,26651.0,12.31
{'$oid': '65ec3b92dfac9a2248e13071'},1351,Australia,Wheat,2002,21076,534,26651.0,14.08
{'$oid': '65ec3b92dfac9a2248e13072'},1352,Australia,Wheat,2002,21076,534,26651.0,18.93
{'$oid': '65ec3b92dfac9a2248e13073'},1353,Australia,Wheat,2002,21076,534,26651.0,17.73
{'$oid': '65ec3b92dfac9a2248e13074'},1354,Australia,Maize,2004,56326,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e13075'},1355,Australia,Maize,2004,56326,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e13076'},1356,Australia,Maize,2004,56326,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e13077'},1357,Australia,Maize,2004,56326,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e13078'},1358,Australia,Maize,2004,56326,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e13079'},1359,Australia,Maize,2004,56326,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e1307a'},1360,Australia,Potatoes,2004,362787,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e1307b'},1361,Australia,Potatoes,2004,362787,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e1307c'},1362,Australia,Potatoes,2004,362787,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e1307d'},1363,Australia,Potatoes,2004,362787,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e1307e'},1364,Australia,Potatoes,2004,362787,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e1307f'},1365,Australia,Potatoes,2004,362787,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e13080'},1366,Australia,"Rice, paddy",2004,83305,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e13081'},1367,Australia,"Rice, paddy",2004,83305,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e13082'},1368,Australia,"Rice, paddy",2004,83305,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e13083'},1369,Australia,"Rice, paddy",2004,83305,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e13084'},1370,Australia,"Rice, paddy",2004,83305,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e13085'},1371,Australia,"Rice, paddy",2004,83305,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e13086'},1372,Australia,Sorghum,2004,27367,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e13087'},1373,Australia,Sorghum,2004,27367,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e13088'},1374,Australia,Sorghum,2004,27367,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e13089'},1375,Australia,Sorghum,2004,27367,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e1308a'},1376,Australia,Sorghum,2004,27367,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e1308b'},1377,Australia,Sorghum,2004,27367,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e1308c'},1378,Australia,Soybeans,2004,22136,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e1308d'},1379,Australia,Soybeans,2004,22136,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e1308e'},1380,Australia,Soybeans,2004,22136,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e1308f'},1381,Australia,Soybeans,2004,22136,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e13090'},1382,Australia,Soybeans,2004,22136,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e13091'},1383,Australia,Soybeans,2004,22136,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e13092'},1384,Australia,Sweet potatoes,2004,333333,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e13093'},1385,Australia,Sweet potatoes,2004,333333,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e13094'},1386,Australia,Sweet potatoes,2004,333333,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e13095'},1387,Australia,Sweet potatoes,2004,333333,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e13096'},1388,Australia,Sweet potatoes,2004,333333,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e13097'},1389,Australia,Sweet potatoes,2004,333333,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e13098'},1390,Australia,Wheat,2004,19998,534,36276.0,16.64
{'$oid': '65ec3b92dfac9a2248e13099'},1391,Australia,Wheat,2004,19998,534,36276.0,20.42
{'$oid': '65ec3b92dfac9a2248e1309a'},1392,Australia,Wheat,2004,19998,534,36276.0,12.35
{'$oid': '65ec3b92dfac9a2248e1309b'},1393,Australia,Wheat,2004,19998,534,36276.0,13.74
{'$oid': '65ec3b92dfac9a2248e1309c'},1394,Australia,Wheat,2004,19998,534,36276.0,18.87
{'$oid': '65ec3b92dfac9a2248e1309d'},1395,Australia,Wheat,2004,19998,534,36276.0,17.87
{'$oid': '65ec3b92dfac9a2248e1309e'},1396,Australia,Maize,2005,57983,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e1309f'},1397,Australia,Maize,2005,57983,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130a0'},1398,Australia,Maize,2005,57983,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130a1'},1399,Australia,Maize,2005,57983,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130a2'},1400,Australia,Maize,2005,57983,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130a3'},1401,Australia,Maize,2005,57983,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130a4'},1402,Australia,Potatoes,2005,344117,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130a5'},1403,Australia,Potatoes,2005,344117,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130a6'},1404,Australia,Potatoes,2005,344117,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130a7'},1405,Australia,Potatoes,2005,344117,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130a8'},1406,Australia,Potatoes,2005,344117,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130a9'},1407,Australia,Potatoes,2005,344117,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130aa'},1408,Australia,"Rice, paddy",2005,66168,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130ab'},1409,Australia,"Rice, paddy",2005,66168,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130ac'},1410,Australia,"Rice, paddy",2005,66168,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130ad'},1411,Australia,"Rice, paddy",2005,66168,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130ae'},1412,Australia,"Rice, paddy",2005,66168,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130af'},1413,Australia,"Rice, paddy",2005,66168,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130b0'},1414,Australia,Sorghum,2005,26629,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130b1'},1415,Australia,Sorghum,2005,26629,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130b2'},1416,Australia,Sorghum,2005,26629,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130b3'},1417,Australia,Sorghum,2005,26629,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130b4'},1418,Australia,Sorghum,2005,26629,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130b5'},1419,Australia,Sorghum,2005,26629,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130b6'},1420,Australia,Soybeans,2005,16810,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130b7'},1421,Australia,Soybeans,2005,16810,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130b8'},1422,Australia,Soybeans,2005,16810,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130b9'},1423,Australia,Soybeans,2005,16810,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130ba'},1424,Australia,Soybeans,2005,16810,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130bb'},1425,Australia,Soybeans,2005,16810,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130bc'},1426,Australia,Sweet potatoes,2005,336000,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130bd'},1427,Australia,Sweet potatoes,2005,336000,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130be'},1428,Australia,Sweet potatoes,2005,336000,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130bf'},1429,Australia,Sweet potatoes,2005,336000,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130c0'},1430,Australia,Sweet potatoes,2005,336000,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130c1'},1431,Australia,Sweet potatoes,2005,336000,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130c2'},1432,Australia,Wheat,2005,16348,534,34310.0,16.93
{'$oid': '65ec3b92dfac9a2248e130c3'},1433,Australia,Wheat,2005,16348,534,34310.0,20.71
{'$oid': '65ec3b92dfac9a2248e130c4'},1434,Australia,Wheat,2005,16348,534,34310.0,12.48
{'$oid': '65ec3b92dfac9a2248e130c5'},1435,Australia,Wheat,2005,16348,534,34310.0,14.38
{'$oid': '65ec3b92dfac9a2248e130c6'},1436,Australia,Wheat,2005,16348,534,34310.0,18.26
{'$oid': '65ec3b92dfac9a2248e130c7'},1437,Australia,Wheat,2005,16348,534,34310.0,18.03
{'$oid': '65ec3b92dfac9a2248e130c8'},1438,Australia,Maize,2006,53856,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130c9'},1439,Australia,Maize,2006,53856,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130ca'},1440,Australia,Maize,2006,53856,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130cb'},1441,Australia,Maize,2006,53856,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130cc'},1442,Australia,Maize,2006,53856,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130cd'},1443,Australia,Maize,2006,53856,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130ce'},1444,Australia,Potatoes,2006,354317,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130cf'},1445,Australia,Potatoes,2006,354317,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130d0'},1446,Australia,Potatoes,2006,354317,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130d1'},1447,Australia,Potatoes,2006,354317,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130d2'},1448,Australia,Potatoes,2006,354317,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130d3'},1449,Australia,Potatoes,2006,354317,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130d4'},1450,Australia,"Rice, paddy",2006,98176,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130d5'},1451,Australia,"Rice, paddy",2006,98176,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130d6'},1452,Australia,"Rice, paddy",2006,98176,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130d7'},1453,Australia,"Rice, paddy",2006,98176,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130d8'},1454,Australia,"Rice, paddy",2006,98176,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130d9'},1455,Australia,"Rice, paddy",2006,98176,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130da'},1456,Australia,Sorghum,2006,25205,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130db'},1457,Australia,Sorghum,2006,25205,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130dc'},1458,Australia,Sorghum,2006,25205,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130dd'},1459,Australia,Sorghum,2006,25205,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130de'},1460,Australia,Sorghum,2006,25205,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130df'},1461,Australia,Sorghum,2006,25205,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130e0'},1462,Australia,Soybeans,2006,20993,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130e1'},1463,Australia,Soybeans,2006,20993,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130e2'},1464,Australia,Soybeans,2006,20993,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130e3'},1465,Australia,Soybeans,2006,20993,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130e4'},1466,Australia,Soybeans,2006,20993,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130e5'},1467,Australia,Soybeans,2006,20993,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130e6'},1468,Australia,Sweet potatoes,2006,278748,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130e7'},1469,Australia,Sweet potatoes,2006,278748,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130e8'},1470,Australia,Sweet potatoes,2006,278748,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130e9'},1471,Australia,Sweet potatoes,2006,278748,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130ea'},1472,Australia,Sweet potatoes,2006,278748,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130eb'},1473,Australia,Sweet potatoes,2006,278748,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130ec'},1474,Australia,Wheat,2006,20213,534,35900.0,16.75
{'$oid': '65ec3b92dfac9a2248e130ed'},1475,Australia,Wheat,2006,20213,534,35900.0,20.17
{'$oid': '65ec3b92dfac9a2248e130ee'},1476,Australia,Wheat,2006,20213,534,35900.0,12.51
{'$oid': '65ec3b92dfac9a2248e130ef'},1477,Australia,Wheat,2006,20213,534,35900.0,13.99
{'$oid': '65ec3b92dfac9a2248e130f0'},1478,Australia,Wheat,2006,20213,534,35900.0,18.99
{'$oid': '65ec3b92dfac9a2248e130f1'},1479,Australia,Wheat,2006,20213,534,35900.0,17.75
{'$oid': '65ec3b92dfac9a2248e130f2'},1480,Australia,Maize,2007,49103,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e130f3'},1481,Australia,Maize,2007,49103,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e130f4'},1482,Australia,Maize,2007,49103,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e130f5'},1483,Australia,Maize,2007,49103,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e130f6'},1484,Australia,Maize,2007,49103,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e130f7'},1485,Australia,Maize,2007,49103,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e130f8'},1486,Australia,Potatoes,2007,355463,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e130f9'},1487,Australia,Potatoes,2007,355463,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e130fa'},1488,Australia,Potatoes,2007,355463,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e130fb'},1489,Australia,Potatoes,2007,355463,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e130fc'},1490,Australia,Potatoes,2007,355463,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e130fd'},1491,Australia,Potatoes,2007,355463,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e130fe'},1492,Australia,"Rice, paddy",2007,82609,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e130ff'},1493,Australia,"Rice, paddy",2007,82609,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e13100'},1494,Australia,"Rice, paddy",2007,82609,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e13101'},1495,Australia,"Rice, paddy",2007,82609,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e13102'},1496,Australia,"Rice, paddy",2007,82609,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e13103'},1497,Australia,"Rice, paddy",2007,82609,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e13104'},1498,Australia,Sorghum,2007,20918,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e13105'},1499,Australia,Sorghum,2007,20918,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e13106'},1500,Australia,Sorghum,2007,20918,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e13107'},1501,Australia,Sorghum,2007,20918,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e13108'},1502,Australia,Sorghum,2007,20918,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e13109'},1503,Australia,Sorghum,2007,20918,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e1310a'},1504,Australia,Soybeans,2007,19730,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e1310b'},1505,Australia,Soybeans,2007,19730,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e1310c'},1506,Australia,Soybeans,2007,19730,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e1310d'},1507,Australia,Soybeans,2007,19730,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e1310e'},1508,Australia,Soybeans,2007,19730,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e1310f'},1509,Australia,Soybeans,2007,19730,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e13110'},1510,Australia,Sweet potatoes,2007,346237,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e13111'},1511,Australia,Sweet potatoes,2007,346237,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e13112'},1512,Australia,Sweet potatoes,2007,346237,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e13113'},1513,Australia,Sweet potatoes,2007,346237,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e13114'},1514,Australia,Sweet potatoes,2007,346237,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e13115'},1515,Australia,Sweet potatoes,2007,346237,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e13116'},1516,Australia,Wheat,2007,9173,534,32446.25,17.49
{'$oid': '65ec3b92dfac9a2248e13117'},1517,Australia,Wheat,2007,9173,534,32446.25,20.31
{'$oid': '65ec3b92dfac9a2248e13118'},1518,Australia,Wheat,2007,9173,534,32446.25,12.83
{'$oid': '65ec3b92dfac9a2248e13119'},1519,Australia,Wheat,2007,9173,534,32446.25,14.99
{'$oid': '65ec3b92dfac9a2248e1311a'},1520,Australia,Wheat,2007,9173,534,32446.25,18.84
{'$oid': '65ec3b92dfac9a2248e1311b'},1521,Australia,Wheat,2007,9173,534,32446.25,18.02
{'$oid': '65ec3b92dfac9a2248e1311c'},1522,Australia,Maize,2008,56912,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e1311d'},1523,Australia,Maize,2008,56912,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e1311e'},1524,Australia,Maize,2008,56912,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e1311f'},1525,Australia,Maize,2008,56912,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e13120'},1526,Australia,Maize,2008,56912,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e13121'},1527,Australia,Maize,2008,56912,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e13122'},1528,Australia,Potatoes,2008,381224,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e13123'},1529,Australia,Potatoes,2008,381224,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e13124'},1530,Australia,Potatoes,2008,381224,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e13125'},1531,Australia,Potatoes,2008,381224,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e13126'},1532,Australia,Potatoes,2008,381224,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e13127'},1533,Australia,Potatoes,2008,381224,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e13128'},1534,Australia,"Rice, paddy",2008,75988,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e13129'},1535,Australia,"Rice, paddy",2008,75988,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e1312a'},1536,Australia,"Rice, paddy",2008,75988,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e1312b'},1537,Australia,"Rice, paddy",2008,75988,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e1312c'},1538,Australia,"Rice, paddy",2008,75988,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e1312d'},1539,Australia,"Rice, paddy",2008,75988,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e1312e'},1540,Australia,Sorghum,2008,40252,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e1312f'},1541,Australia,Sorghum,2008,40252,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e13130'},1542,Australia,Sorghum,2008,40252,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e13131'},1543,Australia,Sorghum,2008,40252,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e13132'},1544,Australia,Sorghum,2008,40252,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e13133'},1545,Australia,Sorghum,2008,40252,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e13134'},1546,Australia,Soybeans,2008,23289,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e13135'},1547,Australia,Soybeans,2008,23289,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e13136'},1548,Australia,Soybeans,2008,23289,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e13137'},1549,Australia,Soybeans,2008,23289,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e13138'},1550,Australia,Soybeans,2008,23289,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e13139'},1551,Australia,Soybeans,2008,23289,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e1313a'},1552,Australia,Sweet potatoes,2008,266530,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e1313b'},1553,Australia,Sweet potatoes,2008,266530,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e1313c'},1554,Australia,Sweet potatoes,2008,266530,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e1313d'},1555,Australia,Sweet potatoes,2008,266530,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e1313e'},1556,Australia,Sweet potatoes,2008,266530,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e1313f'},1557,Australia,Sweet potatoes,2008,266530,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e13140'},1558,Australia,Wheat,2008,10788,534,42935.38,16.7
{'$oid': '65ec3b92dfac9a2248e13141'},1559,Australia,Wheat,2008,10788,534,42935.38,19.79
{'$oid': '65ec3b92dfac9a2248e13142'},1560,Australia,Wheat,2008,10788,534,42935.38,12.0
{'$oid': '65ec3b92dfac9a2248e13143'},1561,Australia,Wheat,2008,10788,534,42935.38,14.11
{'$oid': '65ec3b92dfac9a2248e13144'},1562,Australia,Wheat,2008,10788,534,42935.38,18.78
{'$oid': '65ec3b92dfac9a2248e13145'},1563,Australia,Wheat,2008,10788,534,42935.38,17.32
{'$oid': '65ec3b92dfac9a2248e13146'},1564,Australia,Maize,2009,58171,534,38065.68,17.39
{'$oid': '65ec3b92dfac9a2248e13147'},1565,Australia,Maize,2009,58171,534,38065.68,20.65
{'$oid': '65ec3b92dfac9a2248e13148'},1566,Australia,Maize,2009,58171,534,38065.68,12.87
{'$oid': '65ec3b92dfac9a2248e13149'},1567,Australia,Maize,2009,58171,534,38065.68,14.65
{'$oid': '65ec3b92dfac9a2248e1314a'},1568,Australia,Maize,2009,58171,534,38065.68,19.01
{'$oid': '65ec3b92dfac9a2248e1314b'},1569,Australia,Maize,2009,58171,534,38065.68,18.18
{'$oid': '65ec3b92dfac9a2248e1314c'},1570,Australia,Potatoes,2009,361747,534,38065.68,17.39
{'$oid': '65ec3b92dfac9a2248e1314d'},1571,Australia,Potatoes,2009,361747,534,38065.68,20.65
{'$oid': '65ec3b92dfac9a2248e1314e'},1572,Australia,Potatoes,2009,361747,534,38065.68,12.87
{'$oid': '65ec3b92dfac9a2248e1314f'},1573,Australia,Potatoes,2009,361747,534,38065.68,14.65
{'$oid': '65ec3b92dfac9a2248e13150'},1574,Australia,Potatoes,2009,361747,534,38065.68,19.01
{'$oid': '65ec3b92dfac9a2248e13151'},1575,Australia,Potatoes,2009,361747,534,38065.68,18.18
{'$oid': '65ec3b92dfac9a2248e13152'},1576,Australia,"Rice, paddy",2009,84609,534,38065.68,17.39
{'$oid': '65ec3b92dfac9a2248e13153'},1577,Australia,"Rice, paddy",2009,84609,534,38065.68,20.65
{'$oid': '65ec3b92dfac9a2248e13154'},1578,Australia,"Rice, paddy",2009,84609,534,38065.68,12.87
{'$oid': '65ec3b92dfac9a2248e13155'},1579,Australia,"Rice, paddy",2009,84609,534,38065.68,14.65
{'$oid': '65ec3b92dfac9a2248e13156'},1580,Australia,"Rice, paddy",2009,84609,534,38065.68,19.01
{'$oid': '65ec3b92dfac9a2248e13157'},1581,Australia,"Rice, paddy",2009,84609,534,38065.68,18.18
{'$oid': '65ec3b92dfac9a2248e13158'},1582,Australia,Sorghum,2009,35096,534,38065.68,17.39
{'$oid': '65ec3b92dfac9a2248e13159'},1583,Australia,Sorghum,2009,35096,534,38065.68,20.65
{'$oid': '65ec3b92dfac9a2248e1315a'},1584,Australia,Sorghum,2009,35096,534,38065.68,12.87
{'$oid': '65ec3b92dfac9a2248e1315b'},1585,Australia,Sorghum,2009,35096,534,38065.68,14.65
{'$oid': '65ec3b92dfac9a2248e1315c'},1586,Australia,Sorghum,2009,35096,534,38065.68,19.01
{'$oid': '65ec3b92dfac9a2248e1315d'},1587,Australia,Sorghum,2009,35096,534,38065.68,18.18
{'$oid': '65ec3b92dfac9a2248e1315e'},1588,Australia,Soybeans,2009,18926,534,38065.68,17.39
